"","Date.Local","hou.ozone.Mean","hou.ozone.Max.Value","hou.ozone.Max.Hour","hou.ozone.AQI","hou.nitrogen.Mean","hou.nitrogen.Max.Value","hou.nitrogen.Max.Hour","hou.nitrogen.AQI","hou.pm.Max.Value","hou.pm.Max.Hour","hou.pm.Mean","hou.pm.AQI","hou.temp.Mean","hou.temp.Max.Value","hou.temp.Max.Hour","hou.rh.Mean","hou.rh.Max.Value","hou.rh.Max.Hour"
"3861","2017-01-02",0.015353,0.033,9,31,10.491667,28.9,19,26,6.9,0,6.9,29,68.958333,74,16,68.391304,93,1
"3862","2017-01-03",0.015824,0.026,10,24,18.708333,38.1,18,36,7,0,7,29,64.125,76,14,76.714286,86,7
"3863","2017-01-04",0.006941,0.013,9,12,7.558333,14.7,23,13,8.8,0,8.8,37,48.5,53,14,72.291667,79,23
"3864","2017-01-05",0.008412,0.013,22,12,10.108333,14.9,2,13,15.7,0,15.7,59,52.041667,56,14,82.52381,87,16
"3865","2017-01-06",0.017941,0.028,22,26,6.2,10.9,14,9,10.2,0,10.2,43,35.73913,44,0,78.375,90,7
"3866","2017-01-07",0.017353,0.031,10,29,8.004167,26.9,22,25,8.1,0,8.1,34,30.75,41,15,55.083333,73,7
"3867","2017-01-07",0.017353,0.031,10,29,8.004167,26.9,22,25,8.3,0,8.3,35,30.75,41,15,55.083333,73,7
"3868","2017-01-08",0.023941,0.036,10,33,12.404545,29.1,23,27,10,0,10,42,38,48,15,61.791667,76,21
"3869","2017-01-09",0.027294,0.029,21,27,13.957895,31.7,1,29,9.6,0,9.6,40,58.708333,67,16,77.458333,89,8
"3870","2017-01-10",0.028294,0.032,10,30,9.257895,18.4,7,17,10.2,0,10.2,43,69.875,75,12,73.333333,81,8
"3871","2017-01-11",0.028118,0.031,9,29,12.545833,28.9,8,26,12.2,0,12.2,51,71.541667,77,13,75.125,86,4
"3872","2017-01-12",0.024706,0.032,9,30,11.225,18.7,8,17,10.2,0,10.2,43,71.541667,78,13,78.090909,92,22
"3873","2017-01-13",0.027647,0.031,10,29,9.145833,17.5,9,16,9.2,0,9.2,38,69.625,74,14,84.368421,93,8
"3874","2017-01-13",0.027647,0.031,10,29,9.145833,17.5,9,16,8.2,0,8.2,34,69.625,74,14,84.368421,93,8
"3875","2017-01-14",0.028706,0.033,9,31,6.45,11,18,10,6.7,0,6.7,28,65.541667,69,12,95.916667,98,8
"3876","2017-01-15",0.020059,0.027,8,25,8.255,17.1,21,16,6.7,0,6.7,28,67.958333,74,12,86.631579,97,0
"3877","2017-01-16",0.024412,0.026,10,24,10.929167,20.1,14,19,10.3,0,10.3,43,72.5,78,12,74.6,86,2
"3878","2017-01-17",0.011706,0.016,23,15,6.958333,13.7,6,12,7.4,0,7.4,31,65.458333,72,0,94.583333,97,22
"3879","2017-01-18",0.003,0.012,7,11,11.230435,18.4,10,17,7.7,0,7.7,32,67.291667,74,12,86.277778,96,22
"3880","2017-01-19",0.008941,0.011,13,10,12.870833,21.7,16,20,4.8,0,4.8,20,60.666667,67,16,87.291667,95,2
"3881","2017-01-19",0.008941,0.011,13,10,12.870833,21.7,16,20,4.8,0,4.8,20,60.666667,67,16,87.291667,95,2
"3882","2017-01-20",0.018706,0.028,10,26,15.058333,26.2,20,25,12.1,0,12.1,51,66.75,78,14,83.705882,96,2
"3883","2017-01-21",0.023824,0.033,10,31,14.7625,32.4,19,30,12.6,0,12.6,52,70.208333,79,14,75.833333,94,3
"3884","2017-01-22",0.031529,0.035,7,32,4.8,6.9,0,6,2.4,0,2.4,10,63.125,67,12,41.722222,70,1
"3885","2017-01-23",0.025,0.03,10,28,19.504167,42.8,19,40,5.3,0,5.3,22,60.916667,71,15,42.136364,62,23
"3886","2017-01-24",0.034765,0.04,9,37,11.0625,26.7,7,25,7.1,0,7.1,30,67.958333,77,13,74.6,82,5
"3887","2017-01-25",0.025471,0.034,11,31,11.795833,29.7,9,27,6.4,0,6.4,27,67.5,73,14,56.636364,88,9
"3888","2017-01-25",0.025471,0.034,11,31,11.795833,29.7,9,27,6.8,0,6.8,28,67.5,73,14,56.636364,88,9
"3889","2017-01-26",0.018706,0.033,10,31,10.916667,32.6,23,30,5.6,0,5.6,23,51.625,58,15,40.625,55,23
"3890","2017-01-27",0.023176,0.038,10,35,12.454167,39,22,37,9.2,0,9.2,38,48.583333,54,13,42.666667,71,4
"3891","2017-01-28",0.018353,0.035,10,32,18.970833,38.8,20,36,7.7,0,7.7,32,52.5,59,16,36,48,8
"3892","2017-01-29",0.019647,0.039,10,36,19.25,40.2,22,38,5.9,0,5.9,25,55.583333,66,14,38.625,57,7
"3893","2017-01-30",0.027059,0.032,10,30,25.02,38.2,0,36,8.3,0,8.3,35,61.916667,76,15,37.5,68,23
"3894","2017-01-31",0.030941,0.038,10,35,17.629167,41.8,8,39,7.4,0,7.4,31,63.791667,74,14,65.347826,88,6
"3895","2017-01-31",0.030941,0.038,10,35,17.629167,41.8,8,39,7.6,0,7.6,32,63.791667,74,14,65.347826,88,6
"3896","2017-02-01",0.027353,0.033,10,31,10.904167,26.4,7,25,7.6,0,7.6,32,69.375,78,13,68.230769,83,23
"3897","2017-02-02",0.025882,0.032,12,30,12.2125,24.7,9,23,13.7,0,13.7,54,66.958333,73,11,70.47619,94,8
"3898","2017-02-03",0.028824,0.033,11,31,3.570833,5.3,6,5,12.5,0,12.5,52,54.208333,61,15,67.375,82,3
"3899","2017-02-04",0.024235,0.028,20,26,10.058333,16.5,12,15,10.5,0,10.5,44,54.458333,64,23,70.272727,87,21
"3900","2017-02-05",0.026824,0.029,10,27,6.827273,11,8,10,9.9,0,9.9,41,70.541667,76,13,85.846154,89,7
"3901","2017-02-06",0.024353,0.025,9,23,7.145833,15,8,14,10.7,0,10.7,45,72.375,78,13,78.227273,88,5
"3902","2017-02-07",0.020824,0.028,10,26,10.008333,29.3,18,27,11.6,0,11.6,48,75.041667,84,15,64.529412,85,0
"3903","2017-02-07",0.020824,0.028,10,26,10.008333,29.3,18,27,11.6,0,11.6,48,75.041667,84,15,64.529412,85,0
"3904","2017-02-08",0.032647,0.036,15,33,10.5125,19.9,19,18,14,0,14,55,74.708333,86,16,60.285714,94,0
"3905","2017-02-09",0.035118,0.046,11,43,8.2875,23.3,19,22,14.7,0,14.7,56,60.625,70,15,44,61,20
"3906","2017-02-10",0.026588,0.031,9,29,11.520833,22.2,2,21,10.3,0,10.3,43,67.083333,73,12,76.842105,85,19
"3907","2017-02-11",0.019588,0.022,22,20,3.175,5.7,8,5,9.8,0,9.8,41,74.666667,81,13,77,87,2
"3908","2017-02-12",0.020294,0.029,9,27,4.815,9.5,20,8,11.3,0,11.3,47,74.958333,84,14,79.529412,90,23
"3909","2017-02-13",0.023059,0.026,13,24,8.033333,13.8,6,12,13.1,0,13.1,53,68.708333,72,14,82.923077,92,6
"3910","2017-02-13",0.023059,0.026,13,24,8.033333,13.8,6,12,12.4,0,12.4,52,68.708333,72,14,82.923077,92,6
"3911","2017-02-14",0.022471,0.027,22,25,8.2625,12.7,7,11,6.2,0,6.2,26,61.125,69,8,81.272727,90,10
"3912","2017-02-15",0.018471,0.037,10,34,13.675,40.3,21,38,4.4,0,4.4,18,53.5,62,16,58.631579,71,8
"3913","2017-02-16",0.035176,0.042,13,39,23.856522,42.5,9,40,9.8,0,9.8,41,55.958333,66,15,48.666667,70,6
"3914","2017-02-17",0.026882,0.031,15,29,18.5625,46.4,7,43,8,0,8,33,60.166667,65,10,79.761905,89,15
"3915","2017-02-18",0.029118,0.038,10,35,8.454167,16.2,7,15,7.7,0,7.7,32,69.833333,82,15,80.6,93,7
"3916","2017-02-18",0.029118,0.038,10,35,8.454167,16.2,7,15,7.7,0,7.7,32,69.833333,82,15,80.6,93,7
"3917","2017-02-19",0.017647,0.022,9,20,5.995455,9,8,8,14.4,0,14.4,56,71.541667,79,14,89.2,92,1
"3918","2017-02-20",0.017941,0.029,7,27,11.729167,29.2,20,27,6.2,0,6.2,26,64.291667,72,0,88,92,10
"3919","2017-02-21",0.017588,0.036,10,33,18.383333,41,20,39,5.1,0,5.1,21,65.375,75,15,87.818182,95,3
"3920","2017-02-22",0.037471,0.048,13,44,22.395833,39.4,7,37,9.5,0,9.5,40,68.541667,82,16,54.25,66,3
"3921","2017-02-23",0.038941,0.043,10,40,14.941667,28.5,5,26,7.2,0,7.2,30,69.125,79,13,67.6,87,23
"3922","2017-02-24",0.034353,0.042,10,39,11.478947,28.2,7,26,8.4,0,8.4,35,70.958333,82,15,60.666667,84,7
"3923","2017-02-24",0.034353,0.042,10,39,11.478947,28.2,7,26,8.5,0,8.5,35,70.958333,82,15,60.666667,84,7
"3924","2017-02-25",0.028765,0.044,10,41,7.320833,19.2,19,18,6.7,0,6.7,28,58.041667,68,15,37.294118,58,3
"3925","2017-02-26",0.039706,0.048,9,44,9.55,19.2,5,18,8.5,0,8.5,35,63.875,72,12,69.764706,85,23
"3926","2017-02-27",0.022765,0.027,10,25,9.220833,21,9,20,12.5,0,12.5,52,73.625,79,12,80,87,0
"3927","2017-02-28",0.020471,0.024,9,22,7.966667,12.4,9,11,16.7,0,16.7,61,75.666667,80,12,77.263158,86,2
"3928","2017-03-01",0.036353,0.039,13,36,8.769565,20.5,8,19,17.6,0,17.6,63,73.708333,82,12,68.5,83,0
"3929","2017-03-02",0.033176,0.044,9,41,6.266667,17.6,21,16,5.4,0,5.4,23,58.458333,65,15,27.166667,36,6
"3930","2017-03-02",0.033176,0.044,9,41,6.266667,17.6,21,16,5.7,0,5.7,24,58.458333,65,15,27.166667,36,6
"3931","2017-03-03",0.044529,0.047,10,44,8.454167,17.3,7,16,6.9,0,6.9,29,59.125,67,13,36.692308,51,5
"3932","2017-03-04",0.033824,0.042,22,39,10.479167,20.6,21,19,10.9,0,10.9,45,61.833333,65,10,64.5,80,23
"3933","2017-03-05",0.036529,0.039,9,36,5.390909,8.7,17,8,8.6,0,8.6,36,65.708333,69,20,87.888889,91,9
"3934","2017-03-06",0.024059,0.028,7,26,7.691667,10.9,11,9,11.6,0,11.6,48,72.208333,76,14,82,87,2
"3935","2017-03-07",0.025118,0.032,20,30,7.826316,22.8,15,21,11,0,11,46,71.541667,80,13,64,71,18
"3936","2017-03-08",0.023176,0.031,8,29,9.770833,15.9,6,14,7.9,0,7.9,33,63.708333,68,11,67.470588,93,23
"3937","2017-03-08",0.023176,0.031,8,29,9.770833,15.9,6,14,8.1,0,8.1,34,63.708333,68,11,67.470588,93,23
"3938","2017-03-09",0.021353,0.027,9,25,8.529167,14.3,23,13,9.4,0,9.4,39,71.333333,77,14,85.363636,94,0
"3939","2017-03-10",0.018,0.024,10,22,11.454167,19.4,4,18,8.9,0,8.9,37,71.458333,76,15,85,87,1
"3940","2017-03-11",0.024941,0.028,14,26,9.158333,18.2,0,17,6.2,0,6.2,26,68.083333,71,10,93.5,94,23
"3941","2017-03-12",0.018824,0.028,9,26,5.025,15.5,19,14,5.6,0,5.6,23,54.291667,62,0,73.285714,85,9
"3942","2017-03-13",0.019118,0.031,12,29,13.704348,27.9,21,25,8.1,0,8.1,34,57.916667,67,16,76.8,84,2
"3943","2017-03-14",0.026882,0.034,15,31,12.166667,25.2,0,24,7.1,0,7.1,30,55.833333,68,16,59.4,69,23
"3944","2017-03-14",0.026882,0.034,15,31,12.166667,25.2,0,24,7,0,7,29,55.833333,68,16,59.4,69,23
"3945","2017-03-15",0.035176,0.039,12,36,11.816667,29.9,4,27,11.1,0,11.1,46,57.625,63,13,71.857143,88,6
"3946","2017-03-16",0.035294,0.037,19,34,9.175,19.1,6,18,9.8,0,9.8,41,67.173913,73,15,76.111111,83,23
"3947","2017-03-17",0.032765,0.04,9,37,9.441667,18.5,7,17,9.9,0,9.9,41,71,77,14,73.791667,85,4
"3948","2017-03-18",0.031,0.04,10,37,8.95,16.7,6,15,8.7,0,8.7,36,72.166667,79,14,79,96,5
"3949","2017-03-19",0.031235,0.041,10,38,6.563636,17.5,7,16,7.3,0,7.3,30,72.25,82,14,76.833333,97,6
"3950","2017-03-20",0.030882,0.038,11,35,11.2875,26.8,7,25,8,0,8,33,73.333333,83,14,70.208333,94,4
"3951","2017-03-21",0.032176,0.039,10,36,10.0125,29,6,27,8.3,0,8.3,35,73.291667,83,15,67.875,88,3
"3952","2017-03-22",0.032294,0.041,10,38,11.891667,24.1,7,23,11.7,0,11.7,49,73.458333,83,14,72.583333,91,3
"3953","2017-03-23",0.036,0.039,8,36,11.191667,20.5,6,19,10,0,10,42,73.208333,82,13,69.708333,89,2
"3954","2017-03-25",0.030588,0.045,11,42,9.254167,25.3,20,24,14.2,0,14.2,55,73.416667,80,15,63.583333,93,23
"3955","2017-03-26",0.033765,0.044,8,41,3.804545,5.1,7,5,15.7,0,15.7,59,73.958333,81,12,76.791667,91,2
"3956","2017-03-26",0.033765,0.044,8,41,3.804545,5.1,7,5,15.5,0,15.5,58,73.958333,81,12,76.791667,91,2
"3957","2017-03-27",0.028941,0.036,9,33,8.0625,14.8,6,13,19.5,0,19.5,67,76.25,83,13,76.083333,89,23
"3958","2017-03-28",0.028412,0.032,9,30,6.209091,13.4,4,12,13.2,0,13.2,53,76.291667,81,11,76.25,89,0
"3959","2017-03-29",0.015706,0.026,10,24,12.379167,24.4,20,23,11.6,0,11.6,48,73.333333,77,17,83.875,97,23
