Date.Local,nyc.ozone.Mean,nyc.ozone.Max.Value,nyc.ozone.Max.Hour,nyc.ozone.AQI,nyc.nitrogen.Mean,nyc.nitrogen.Max.Value,nyc.nitrogen.Max.Hour,nyc.nitrogen.AQI,nyc.pm.Max.Value,nyc.pm.Max.Hour,nyc.pm.Mean,nyc.pm.AQI,nyc.temp.Mean,nyc.temp.Max.Value,nyc.temp.Max.Hour,nyc.rh.Mean,nyc.rh.Max.Value,nyc.rh.Max.Hour
5/28/10,0.017059,0.026,11,24,25.375,38,9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/10,0.027471,0.039,10,36,23.375,48,21,45,8,0,8,33,NA,NA,NA,NA,NA,NA
5/30/10,0.026471,0.041,10,38,12.625,33,22,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/10,0.046588,0.063,10,77,20.25,37,7,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/10,0.025706,0.041,9,38,21.458333,32,6,30,13.7,0,13.7,54,NA,NA,NA,NA,NA,NA
6/2/10,0.050176,0.064,12,80,17.708333,29,6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/3/10,0.045118,0.06,11,67,21.291667,30,7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/4/10,0.047059,0.063,10,77,19.166667,40,20,38,14.7,0,14.7,56,NA,NA,NA,NA,NA,NA
6/5/10,0.045529,0.057,9,58,15.25,23,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/10,0.036824,0.047,8,44,11.083333,18,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/10,0.030235,0.033,10,31,11.090909,19,20,18,3.8,0,3.8,16,NA,NA,NA,NA,NA,NA
6/8/10,0.017471,0.03,9,28,14.375,36,23,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/10,0.036412,0.044,19,41,20.333333,33,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/10,0.027647,0.038,9,35,19,43,18,41,9,0,9,38,NA,NA,NA,NA,NA,NA
6/11/10,0.031353,0.037,9,34,14,20,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/10,0.035235,0.048,11,44,20.083333,35,23,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/10,0.029235,0.042,9,39,10.708333,43,0,41,10.3,0,10.3,43,NA,NA,NA,NA,NA,NA
6/14/10,0.013765,0.02,11,19,26.25,52,20,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/10,0.025412,0.043,10,40,17.333333,43,22,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/16/10,0.025412,0.037,10,34,21.458333,40,22,38,8.8,0,8.8,37,NA,NA,NA,NA,NA,NA
6/17/10,0.023412,0.031,8,29,13.166667,25,5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/18/10,0.029824,0.051,10,47,18.791667,45,22,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/10,0.045235,0.062,10,74,18.75,43,2,41,11.5,0,11.5,48,NA,NA,NA,NA,NA,NA
6/20/10,0.041941,0.06,9,67,18.083333,28,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/10,0.030294,0.041,8,38,11.913043,21,23,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/22/10,0.038824,0.051,11,47,17.375,25,22,24,14.3,0,14.3,56,NA,NA,NA,NA,NA,NA
6/23/10,0.036588,0.047,9,44,18.041667,32,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/24/10,0.045882,0.057,9,58,19.166667,36,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/10,0.036647,0.059,11,64,14.916667,45,23,42,7,0,7,29,NA,NA,NA,NA,NA,NA
6/26/10,0.043412,0.063,9,77,21.958333,42,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/10,0.050588,0.072,11,105,20.166667,47,22,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/28/10,0.033706,0.055,8,51,19.041667,32,21,30,19.6,0,19.6,67,NA,NA,NA,NA,NA,NA
6/29/10,0.038,0.047,9,44,13.541667,22,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/30/10,0.031706,0.039,10,36,10.458333,15,21,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/1/10,0.021941,0.027,8,25,10.291667,15,6,14,3.3,0,3.3,14,NA,NA,NA,NA,NA,NA
7/2/10,0.021471,0.034,10,31,12.625,35,21,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/3/10,0.039882,0.052,11,48,20.25,57,22,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/4/10,0.049941,0.072,10,105,18.666667,51,22,48,17.9,0,17.9,63,NA,NA,NA,NA,NA,NA
7/5/10,0.047118,0.075,9,115,21.875,73,22,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/10,0.055176,0.073,11,108,20.521739,47,0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/7/10,0.048882,0.071,10,101,15.166667,27,0,25,24.7,0,24.7,77,NA,NA,NA,NA,NA,NA
7/8/10,0.032294,0.043,9,40,11.458333,18,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/9/10,0.019294,0.026,8,24,8.791667,18,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/12/10,0.044588,0.066,11,87,24.583333,48,7,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/13/10,0.018118,0.029,7,27,17.125,33,22,31,9.1,0,9.1,38,NA,NA,NA,NA,NA,NA
7/14/10,0.025412,0.029,16,27,16.416667,28,3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/15/10,0.040235,0.05,11,46,11.083333,26,19,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/16/10,0.050176,0.067,11,90,20.791667,37,8,35,22.5,0,22.5,73,NA,NA,NA,NA,NA,NA
7/17/10,0.054706,0.064,9,80,12.875,23,21,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/18/10,0.035588,0.057,9,58,13.666667,32,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/10,0.040588,0.061,11,71,24.173913,40,10,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/20/10,0.042529,0.053,10,49,15.083333,23,6,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/21/10,0.048941,0.064,10,80,17.583333,32,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/22/10,0.026765,0.037,8,34,11.458333,20,21,19,6.6,0,6.6,28,NA,NA,NA,NA,NA,NA
7/23/10,0.023824,0.028,13,26,26.458333,59,22,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/10,0.046294,0.055,10,51,14.958333,28,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/25/10,0.027824,0.041,7,38,9.416667,20,17,19,8.5,0,8.5,35,NA,NA,NA,NA,NA,NA
7/26/10,0.025235,0.029,9,27,10.5,17,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/27/10,0.039824,0.053,10,49,16.166667,34,23,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/28/10,0.049118,0.068,12,93,25,48,7,45,18.6,0,18.6,65,NA,NA,NA,NA,NA,NA
7/29/10,0.033059,0.043,10,40,15.25,25,7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/30/10,0.029059,0.039,9,36,12.291667,21,22,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/31/10,0.041706,0.057,12,58,13.25,33,22,31,6.5,0,6.5,27,NA,NA,NA,NA,NA,NA
8/1/10,0.035824,0.052,9,48,15.5,31,3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/10,0.035176,0.047,9,44,18.416667,32,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/3/10,0.023882,0.033,10,31,16.521739,28,8,26,7.1,0,7.1,30,NA,NA,NA,NA,NA,NA
8/4/10,0.033647,0.053,10,49,20.625,40,21,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/10,0.046412,0.057,9,58,17.75,34,6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/6/10,0.029824,0.043,9,40,15.208333,30,22,28,13.5,0,13.5,54,NA,NA,NA,NA,NA,NA
8/7/10,0.040765,0.059,10,64,15.458333,30,3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/8/10,0.040529,0.053,10,49,12.125,22,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/9/10,0.041941,0.065,10,84,19.166667,32,20,30,20,0,20,68,NA,NA,NA,NA,NA,NA
8/10/10,0.037176,0.067,9,90,29.041667,73,21,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/11/10,0.048294,0.058,11,61,16.166667,57,0,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/10,0.019235,0.023,7,21,11,16,17,15,8,0,8,33,NA,NA,NA,NA,NA,NA
8/13/10,0.019,0.03,10,28,8.666667,16,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/10,0.022,0.033,9,31,11,21,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/10,0.023,0.032,8,30,14,25,4,24,5.1,0,5.1,21,NA,NA,NA,NA,NA,NA
8/16/10,0.014118,0.028,11,26,23.181818,40,20,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/17/10,0.049529,0.066,11,87,23.125,42,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/18/10,0.033824,0.05,12,46,19.166667,36,23,34,11,0,11,46,NA,NA,NA,NA,NA,NA
8/19/10,0.049235,0.071,10,101,28.125,46,23,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/20/10,0.039471,0.053,10,49,16.958333,43,5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/10,0.040353,0.049,11,45,11.041667,16,22,15,7.3,0,7.3,30,NA,NA,NA,NA,NA,NA
8/22/10,0.028118,0.038,7,35,9.041667,14,21,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/23/10,0.027706,0.035,7,32,8.166667,16,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/24/10,0.023118,0.027,8,25,7.541667,11,6,10,2.8,0,2.8,12,NA,NA,NA,NA,NA,NA
8/25/10,0.006235,0.009,7,8,14.875,21,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/10,0.026353,0.038,10,35,12.666667,22,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/27/10,0.016471,0.026,9,24,12.458333,24,23,23,3.4,0,3.4,14,NA,NA,NA,NA,NA,NA
8/28/10,0.025235,0.042,10,39,19.25,45,22,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/29/10,0.037176,0.054,9,50,20.75,41,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/10,0.040176,0.067,10,90,22.869565,54,21,51,14.1,0,14.1,55,NA,NA,NA,NA,NA,NA
8/31/10,0.04,0.063,9,77,23.583333,48,20,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/10,0.058471,0.081,12,136,25.391304,48,21,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/2/10,0.038118,0.059,11,64,28.416667,54,10,51,24.7,0,24.7,77,NA,NA,NA,NA,NA,NA
9/3/10,0.024412,0.033,23,31,17.583333,33,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/10,0.031118,0.037,7,34,9.958333,21,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/5/10,0.026824,0.039,10,36,11.791667,22,21,21,4,0,4,17,NA,NA,NA,NA,NA,NA
9/6/10,0.044706,0.053,12,49,14.166667,25,6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/7/10,0.038941,0.05,9,46,19.041667,32,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/8/10,0.034529,0.052,9,48,14.833333,35,6,33,9.8,0,9.8,41,NA,NA,NA,NA,NA,NA
9/9/10,0.015294,0.02,8,19,9.708333,20,6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/10,0.012941,0.016,8,15,9.333333,14,21,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/10,0.032765,0.04,12,37,9.791667,18,18,17,3.8,0,3.8,16,NA,NA,NA,NA,NA,NA
9/12/10,0.015471,0.018,7,17,9.125,12,19,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/10,0.014353,0.029,8,27,19.217391,40,22,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/10,0.022059,0.033,9,31,25.041667,46,7,43,7.9,0,7.9,33,NA,NA,NA,NA,NA,NA
9/15/10,0.018471,0.03,9,28,14.708333,30,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/16/10,0.022529,0.032,10,30,23.375,49,19,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/10,0.014235,0.02,8,19,16.75,37,6,35,7.5,0,7.5,31,NA,NA,NA,NA,NA,NA
9/18/10,0.022588,0.03,10,28,11.041667,16,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/19/10,0.032824,0.049,11,45,21.708333,45,22,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/10,0.021,0.03,9,28,12.208333,25,20,24,5.1,0,5.1,21,NA,NA,NA,NA,NA,NA
9/21/10,0.023824,0.028,11,26,18.333333,29,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/10,0.038882,0.053,10,49,26.5,53,18,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/23/10,0.029824,0.039,10,36,14.333333,31,6,29,9.7,0,9.7,40,NA,NA,NA,NA,NA,NA
9/24/10,0.032118,0.041,22,38,30.458333,46,20,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/10,0.037412,0.054,10,50,16.416667,28,19,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/10,0.023471,0.03,10,28,7.666667,12,7,11,4.5,0,4.5,19,NA,NA,NA,NA,NA,NA
9/27/10,0.011059,0.015,20,14,11.956522,22,16,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/10,0.012765,0.02,7,19,12.875,22,20,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/10,0.017647,0.027,9,25,25.541667,45,21,42,9.2,0,9.2,38,NA,NA,NA,NA,NA,NA
9/30/10,0.013,0.019,23,18,9.166667,31,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/10,0.016765,0.022,8,20,11.541667,24,7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/10,0.016,0.026,9,24,13.541667,33,19,31,3.2,0,3.2,13,NA,NA,NA,NA,NA,NA
10/3/10,0.021882,0.025,9,23,6.375,11,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/10,0.009588,0.013,21,12,10.125,17,17,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/10,0.003588,0.009,7,8,11.708333,19,21,18,3.4,0,3.4,14,NA,NA,NA,NA,NA,NA
10/6/10,0.011588,0.021,9,19,16.833333,25,17,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/10,0.023353,0.029,10,27,17.416667,35,19,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/10,0.019176,0.027,9,25,21.625,34,6,32,5.7,0,5.7,24,NA,NA,NA,NA,NA,NA
10/9/10,0.024176,0.033,8,31,20.625,42,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/10,0.021824,0.033,10,31,22.916667,47,21,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/10,0.025412,0.04,10,37,26.708333,47,23,44,13.3,0,13.3,54,NA,NA,NA,NA,NA,NA
10/12/10,0.020059,0.024,8,22,22.208333,45,6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/10,0.011765,0.026,9,24,19.347826,43,19,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/10,0.019765,0.028,9,26,23.458333,38,0,36,7.7,0,7.7,32,NA,NA,NA,NA,NA,NA
10/15/10,0.019176,0.021,9,19,11.041667,19,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/10,0.019176,0.024,9,22,9.666667,19,22,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/17/10,0.029471,0.037,9,34,17,25,5,24,6.9,0,6.9,29,NA,NA,NA,NA,NA,NA
10/18/10,0.014647,0.021,8,19,19.625,31,6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/10,0.011824,0.016,9,15,25.333333,37,18,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/10,0.007647,0.014,9,13,31.458333,43,7,41,14.8,0,14.8,57,NA,NA,NA,NA,NA,NA
10/21/10,0.017059,0.024,10,22,23.833333,33,6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/22/10,0.014529,0.024,9,22,18.916667,34,21,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/10,0.010765,0.018,9,17,26.916667,45,22,42,8.9,0,8.9,37,NA,NA,NA,NA,NA,NA
10/24/10,0.011235,0.022,9,20,24.625,43,0,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/25/10,0.016706,0.019,10,18,23.1,28,4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/10,0.017412,0.019,11,18,18.791667,32,6,30,7.4,0,7.4,31,NA,NA,NA,NA,NA,NA
10/27/10,0.001765,0.004,8,4,23.291667,34,22,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/28/10,0.019941,0.028,10,26,23.875,44,18,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/29/10,0.018588,0.022,17,20,12.5,18,6,17,3.4,0,3.4,14,NA,NA,NA,NA,NA,NA
10/30/10,0.018824,0.021,8,19,18.875,25,6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/31/10,0.023647,0.028,9,26,14.208333,27,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/1/10,0.014824,0.021,8,19,14.125,24,6,23,3.4,0,3.4,14,NA,NA,NA,NA,NA,NA
11/2/10,0.009647,0.023,9,21,21,40,21,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/3/10,0.012588,0.021,12,19,28.125,40,21,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/4/10,0.010706,0.015,7,14,23.125,36,0,34,5.2,0,5.2,22,NA,NA,NA,NA,NA,NA
11/5/10,0.006353,0.01,8,9,21.25,28,7,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/6/10,0.012765,0.017,9,16,13.333333,19,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/10,0.021706,0.024,21,22,12.916667,21,16,20,4.2,0,4.2,18,NA,NA,NA,NA,NA,NA
11/8/10,0.019824,0.025,8,23,13.173913,20,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/9/10,0.011529,0.015,8,14,14.041667,27,7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/10/10,0.011471,0.016,8,15,22.083333,34,17,32,5.8,0,5.8,24,NA,NA,NA,NA,NA,NA
11/11/10,0.014941,0.022,8,20,19.541667,39,17,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/12/10,0.009176,0.02,8,19,31.5,51,17,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/10,0.010235,0.023,9,21,35.125,57,19,54,9.8,0,9.8,41,NA,NA,NA,NA,NA,NA
11/14/10,0.013882,0.018,9,17,26.916667,38,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/15/10,0.006412,0.014,8,13,21.375,32,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/16/10,0.022471,0.031,20,29,21.583333,30,0,28,10,0,10,42,NA,NA,NA,NA,NA,NA
11/17/10,0.026176,0.029,18,27,14.458333,32,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/18/10,0.016529,0.021,9,19,21.041667,34,6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/19/10,0.009706,0.02,8,19,18.791667,34,22,32,5.1,0,5.1,21,NA,NA,NA,NA,NA,NA
11/20/10,0.012176,0.015,20,14,24.75,34,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/21/10,0.009412,0.017,8,16,16.958333,29,21,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/22/10,0.017647,0.027,9,25,32.608696,60,18,57,14.5,0,14.5,56,NA,NA,NA,NA,NA,NA
11/23/10,0.010412,0.023,22,21,31.666667,41,7,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/24/10,0.020235,0.023,8,21,13.791667,26,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/25/10,0.005471,0.009,7,8,26.5,40,17,38,8.7,0,8.7,36,NA,NA,NA,NA,NA,NA
11/26/10,0.010824,0.013,20,12,23,32,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/27/10,0.018706,0.023,21,21,16.25,23,7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/28/10,0.011882,0.025,8,23,19.041667,33,19,31,5.8,0,5.8,24,NA,NA,NA,NA,NA,NA
11/29/10,0.003882,0.007,8,6,35.208333,47,14,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/30/10,0.025,0.035,22,32,24.083333,38,6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/1/10,0.016,0.033,7,31,11.458333,26,15,25,3.3,0,3.3,14,NA,NA,NA,NA,NA,NA
12/2/10,0.009118,0.014,8,13,16.458333,27,7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/3/10,0.008765,0.01,21,9,18.833333,25,17,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/4/10,0.017471,0.022,9,20,16.708333,23,6,22,7,0,7,29,NA,NA,NA,NA,NA,NA
12/5/10,0.018882,0.022,7,20,14.125,21,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/6/10,0.019,0.021,21,19,17.913043,26,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/7/10,0.021882,0.024,21,22,16.5,22,7,21,4.8,0,4.8,20,NA,NA,NA,NA,NA,NA
12/8/10,0.018647,0.027,8,25,20.208333,34,21,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/9/10,0.017706,0.025,8,23,21.333333,31,7,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/10/10,0.006294,0.013,9,12,34.916667,46,23,43,13.1,0,13.1,53,NA,NA,NA,NA,NA,NA
12/11/10,0.005706,0.01,23,9,44.791667,56,15,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/12/10,0.017765,0.033,7,31,21.5,43,21,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/13/10,0.013588,0.02,20,19,20.208333,41,1,39,9.7,0,9.7,40,NA,NA,NA,NA,NA,NA
12/14/10,0.020529,0.022,8,20,15.25,21,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/15/10,0.013556,0.015,21,14,21.473684,32,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/16/10,0.005118,0.01,8,9,30.958333,41,16,39,15.3,0,15.3,58,NA,NA,NA,NA,NA,NA
12/17/10,0.008059,0.016,8,15,28.458333,35,19,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/18/10,0.007353,0.014,9,13,30,38,20,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/19/10,0.009824,0.015,22,14,28.125,35,1,33,24.8,0,24.8,78,NA,NA,NA,NA,NA,NA
12/20/10,0.022471,0.026,20,24,17.304348,25,7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/21/10,0.018235,0.025,8,23,14.833333,22,19,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/22/10,0.018,0.02,20,19,17.125,31,7,29,5.6,0,5.6,23,NA,NA,NA,NA,NA,NA
12/23/10,0.021294,0.022,9,20,11.625,14,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/24/10,0.020412,0.024,9,22,14.541667,21,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/25/10,0.017706,0.022,8,20,18.541667,23,6,22,7,0,7,29,NA,NA,NA,NA,NA,NA
12/26/10,0.023588,0.031,22,29,14.958333,19,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/27/10,0.033176,0.035,19,32,9.833333,12,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/28/10,0.014824,0.022,9,20,24.375,42,20,40,11,0,11,46,NA,NA,NA,NA,NA,NA
12/29/10,0.008706,0.018,7,17,22.958333,35,19,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/30/10,0.003471,0.007,7,6,40.458333,52,21,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/31/10,0.00325,0.005,7,5,46.416667,53,14,50,42.4,0,42.4,118,NA,NA,NA,NA,NA,NA
1/1/11,0.002529,0.005,7,5,46.329167,52.1,9,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/2/11,0.010824,0.022,22,20,34.845833,44,6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/3/11,0.014,0.026,8,24,19.209091,35.4,22,33,8.3,0,8.3,35,NA,NA,NA,NA,NA,NA
1/4/11,0.004059,0.006,8,6,42.995833,52.2,10,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/5/11,0.016,0.022,10,20,27.7625,40.5,7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/6/11,0.003647,0.008,7,7,34.8125,46.6,23,43,16,0,16,59,NA,NA,NA,NA,NA,NA
1/7/11,0.003353,0.006,7,6,36.745833,44.9,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/11,0.010529,0.021,23,19,29.225,33.9,6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/9/11,0.023882,0.026,8,24,14.445833,18.6,17,17,8.9,0,8.9,37,NA,NA,NA,NA,NA,NA
1/10/11,0.016647,0.026,7,24,20.858333,35.6,17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/11,0.011176,0.014,7,13,25.691667,32.3,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/12/11,0.019059,0.025,21,23,19.825,27.8,7,25,11.9,0,11.9,50,NA,NA,NA,NA,NA,NA
1/13/11,0.020529,0.025,8,23,17.179167,28.1,7,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/14/11,0.011824,0.022,9,20,26.791667,37.2,17,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/15/11,0.009235,0.016,9,15,36.55,50.8,8,47,21.7,0,21.7,71,NA,NA,NA,NA,NA,NA
