Date.Local,phi.ozone.Mean,phi.ozone.Max.Value,phi.ozone.Max.Hour,phi.ozone.AQI,phi.nitrogen.Mean,phi.nitrogen.Max.Value,phi.nitrogen.Max.Hour,phi.nitrogen.AQI,phi.pm.Max.Value,phi.pm.Max.Hour,phi.pm.Mean,phi.pm.AQI
3/9/14,0.036647,0.044,10,41,12.033333,17.5,19,16,NA,NA,NA,NA
3/10/14,0.014824,0.027,10,25,32.209091,50.3,19,47,NA,NA,NA,NA
3/11/14,0.015471,0.034,10,31,36.347619,61.7,21,58,NA,NA,NA,NA
3/12/14,0.031647,0.033,10,31,28.533333,52.8,0,49,NA,NA,NA,NA
3/13/14,0.028235,0.034,11,31,8.722727,18.8,21,17,NA,NA,NA,NA
3/14/14,0.028647,0.033,21,31,22.958333,43.2,5,41,NA,NA,NA,NA
3/15/14,0.035353,0.039,10,36,12.9875,29.6,7,27,NA,NA,NA,NA
3/16/14,0.033706,0.036,7,33,6.981818,9.8,16,8,NA,NA,NA,NA
3/17/14,0.013294,0.023,7,21,20.970833,36,19,34,NA,NA,NA,NA
3/18/14,0.031067,0.035,9,32,19.185714,40.1,6,38,NA,NA,NA,NA
3/19/14,0.018882,0.029,8,27,18.8,33,23,31,NA,NA,NA,NA
3/20/14,0.028824,0.033,11,31,16.1125,33.4,0,31,NA,NA,NA,NA
3/21/14,0.019,0.037,9,34,23.4875,51.8,22,48,NA,NA,NA,NA
3/22/14,0.032235,0.036,11,33,22.768182,47.5,0,44,NA,NA,NA,NA
3/23/14,0.031471,0.037,7,34,9.066667,15.4,2,14,NA,NA,NA,NA
3/24/14,0.019471,0.031,11,29,13.386957,37.2,22,35,NA,NA,NA,NA
3/25/14,0.027412,0.032,11,30,26.647368,47.3,4,44,NA,NA,NA,NA
3/26/14,0.034235,0.039,8,36,12.083333,21.5,6,20,NA,NA,NA,NA
3/27/14,0.024824,0.031,13,29,19.179167,31.5,23,29,NA,NA,NA,NA
3/28/14,0.021176,0.033,11,31,27.518182,49.1,4,46,NA,NA,NA,NA
3/29/14,0.021235,0.024,12,22,19.195833,47.2,0,44,NA,NA,NA,NA
3/30/14,0.031235,0.034,20,31,10.175,22.3,1,21,NA,NA,NA,NA
3/31/14,0.036471,0.041,12,38,9.977273,14.6,6,13,NA,NA,NA,NA
4/1/14,0.027412,0.032,8,30,20.82381,38.7,5,36,NA,NA,NA,NA
4/2/14,0.007941,0.014,10,13,39.5375,56.1,19,53,16,0,16,59
4/3/14,0.036412,0.039,8,36,19.004545,45.9,0,42,13.7,0,13.7,54
4/4/14,0.031059,0.035,7,32,11.916667,17.2,7,16,10,0,10,42
4/5/14,0.033765,0.038,12,35,10.075,19.9,6,18,7.9,0,7.9,33
4/6/14,0.032353,0.045,9,42,13.138095,37.7,19,35,5.6,0,5.6,23
4/7/14,0.028882,0.034,13,31,20.691667,40.5,6,38,8.5,0,8.5,35
4/8/14,0.032647,0.04,13,37,15.32381,32.2,5,30,6.2,0,6.2,26
4/9/14,0.033471,0.046,9,43,17.963636,46.4,5,43,8.3,0,8.3,35
4/10/14,0.042647,0.047,16,44,22.5375,49.2,5,46,17.9,0,17.9,63
4/11/14,0.038,0.045,12,42,22.579167,48.3,6,45,NA,NA,NA,NA
4/12/14,0.045,0.051,11,47,12.386364,19.6,18,18,NA,NA,NA,NA
4/13/14,0.040706,0.048,10,44,10.295833,15.5,6,14,NA,NA,NA,NA
4/14/14,0.034235,0.037,11,34,10.65,20.1,6,19,NA,NA,NA,NA
4/15/14,0.029118,0.036,22,33,9.1,13.1,12,12,NA,NA,NA,NA
4/16/14,0.031118,0.038,10,35,9.675,23.7,20,22,NA,NA,NA,NA
4/17/14,0.040647,0.042,10,39,11.366667,33.9,5,31,NA,NA,NA,NA
4/18/14,0.031353,0.039,10,36,9.609091,20.7,18,19,NA,NA,NA,NA
4/19/14,0.036,0.048,10,44,18.283333,44.7,23,42,NA,NA,NA,NA
4/20/14,0.038412,0.045,10,42,7.5125,41.2,0,39,NA,NA,NA,NA
4/21/14,0.035529,0.043,11,40,18.804545,40.8,5,38,NA,NA,NA,NA
4/22/14,0.043,0.048,12,44,17.2,34.4,5,32,NA,NA,NA,NA
4/23/14,0.034294,0.038,17,35,6.734783,13.5,5,12,7.7,0,7.7,32
4/24/14,0.040706,0.047,10,44,11.281818,25,5,24,4.3,0,4.3,18
4/25/14,0.042529,0.048,11,44,15.908696,50.7,5,47,5.1,0,5.1,21
4/26/14,0.041,0.045,11,42,10.529167,20.7,18,19,8.4,0,8.4,35
4/27/14,0.034118,0.039,9,36,6.854545,13.9,19,12,3.6,0,3.6,15
4/28/14,0.034059,0.035,12,32,13.216667,28.1,5,26,4.9,0,4.9,20
4/29/14,0.032941,0.035,20,32,7.17,10.4,0,9,4.5,0,4.5,19
4/30/14,0.022588,0.028,7,26,14.436364,29.9,21,27,2.5,0,2.5,10
5/1/14,0.037118,0.046,11,43,16.175,32.6,19,30,8,0,8,33
5/2/14,0.030412,0.042,10,39,15.604167,39.3,5,37,8.3,0,8.3,35
5/3/14,0.036,0.043,12,40,16.090909,30,5,28,9.3,0,9.3,39
5/4/14,0.036941,0.04,10,37,9.641667,18.7,1,17,5.6,0,5.6,23
5/5/14,0.029882,0.042,10,39,13.017391,41.7,22,39,4.1,0,4.1,17
5/6/14,0.038882,0.045,11,42,14.8,34.9,5,32,4.8,0,4.8,20
5/7/14,0.030529,0.035,8,32,15.520833,26.3,5,25,5.3,0,5.3,22
5/8/14,0.037882,0.041,11,38,13.716667,22.1,6,21,12.7,0,12.7,52
5/9/14,0.0354,0.04,13,37,7.1,7.1,0,7,9.4,0,9.4,39
5/10/14,0.029471,0.039,10,36,6.285,19,20,18,12.2,0,12.2,51
5/11/14,0.037294,0.053,11,49,NA,NA,NA,NA,8.1,0,8.1,34
5/12/14,0.039529,0.05,12,46,14.218182,43.6,5,41,14.6,0,14.6,56
5/13/14,0.030882,0.038,9,35,13.577778,39,4,37,13,0,13,53
5/14/14,0.019471,0.023,10,21,8.504167,13.7,7,12,9,0,9,38
5/15/14,0.023235,0.028,20,26,9.331818,21.2,6,20,9.9,0,9.9,41
5/16/14,0.012529,0.016,23,15,11.913043,22.2,21,21,8.4,0,8.4,35
5/17/14,0.033588,0.043,12,40,12.670833,42.1,22,40,NA,NA,NA,NA
5/18/14,0.035706,0.041,10,38,9.213636,16.9,23,15,7,0,7,29
5/19/14,0.040941,0.048,12,44,13.5625,27.5,6,25,8.3,0,8.3,35
5/20/14,0.046765,0.054,12,50,14.49,32.5,5,30,10.7,0,10.7,45
5/21/14,0.027353,0.035,10,32,27.617391,46.7,5,43,14.2,0,14.2,55
5/22/14,0.022647,0.03,12,28,22.352174,30.3,7,28,23.2,0,23.2,74
5/23/14,0.031353,0.039,12,36,11.978261,24.3,0,23,6.3,0,6.3,26
5/24/14,0.021059,0.03,12,28,9.913043,25.4,23,24,5.2,0,5.2,22
5/25/14,0.037,0.044,11,41,12.3125,26.5,21,25,7.6,0,7.6,32
5/26/14,0.046471,0.055,12,51,10.458333,18,21,17,12.1,0,12.1,51
5/27/14,0.031353,0.048,9,44,18.715789,36.9,5,34,14.5,0,14.5,56
5/28/14,0.015647,0.022,22,20,11.633333,18.9,5,17,10.2,0,10.2,43
5/29/14,0.015,0.018,11,17,9.866667,15.5,19,14,5.3,0,5.3,22
5/30/14,0.027412,0.033,10,31,14.804348,25.7,21,24,7.5,0,7.5,31
5/31/14,0.031882,0.034,16,31,6.595833,11.1,20,10,9,0,9,38
6/1/14,0.038412,0.049,11,45,9.095833,17.7,5,16,10.2,0,10.2,43
6/2/14,0.034235,0.041,11,38,17.586957,32.6,5,30,11.1,0,11.1,46
6/3/14,0.034647,0.038,11,35,22.205,32.3,6,30,14.2,0,14.2,55
6/4/14,0.039529,0.048,11,44,11.870833,24.3,5,23,12.2,0,12.2,51
6/5/14,0.028529,0.035,11,32,11.604348,21.7,19,20,7.9,0,7.9,33
6/6/14,0.012941,0.02,11,19,12.091304,28.4,23,26,7.2,0,7.2,30
6/7/14,0.026941,0.033,14,31,10.670833,24.9,0,23,7.2,0,7.2,30
6/8/14,0.043294,0.046,10,43,11.165217,22.8,1,21,10.1,0,10.1,42
6/9/14,0.018235,0.025,11,23,14.033333,20.9,8,19,12.6,0,12.6,52
6/10/14,0.028118,0.039,12,36,12.4,20.5,10,19,10.9,0,10.9,45
6/11/14,0.020588,0.022,15,20,7.608696,13.2,9,12,6.5,0,6.5,27
6/12/14,0.011059,0.014,15,13,10.295833,20.8,14,19,7.3,0,7.3,30
6/13/14,0.020588,0.025,10,23,17.783333,31.3,18,29,7,0,7,29
6/14/14,0.021941,0.032,7,30,7.36087,10.2,0,9,6.7,0,6.7,28
6/15/14,0.021471,0.029,12,27,9.7125,31.8,21,29,5.5,0,5.5,23
6/16/14,0.050059,0.067,12,90,17.054167,30,5,28,11,0,11,46
6/17/14,0.044059,0.052,12,48,15.168421,26.7,5,25,17,0,17,61
6/18/14,0.035765,0.044,12,41,12.579167,26.6,5,25,12.4,0,12.4,52
6/19/14,0.023765,0.026,10,24,13.63913,24.4,0,23,8.7,0,8.7,36
6/20/14,0.032,0.038,12,35,10.317391,24.3,21,23,NA,NA,NA,NA
6/21/14,0.037059,0.051,10,47,9.629167,16.4,13,15,NA,NA,NA,NA
6/22/14,0.031118,0.041,9,38,9.020833,14.2,6,13,NA,NA,NA,NA
6/23/14,0.030235,0.04,11,37,15.991304,32.8,8,30,NA,NA,NA,NA
6/24/14,0.027941,0.036,12,33,12.835,25,5,24,6.5,0,6.5,27
6/25/14,0.025765,0.028,17,26,10.195833,18.6,6,17,9,0,9,38
6/26/14,0.024,0.028,13,26,11.554545,22.9,20,21,5.7,0,5.7,24
6/27/14,0.025412,0.034,11,31,8.820833,16.9,23,15,5.9,0,5.9,25
6/28/14,0.031882,0.052,11,48,12.479167,20.2,5,19,8.4,0,8.4,35
6/29/14,0.030941,0.042,10,39,11.217391,18.5,6,17,8.5,0,8.5,35
6/30/14,0.0298,0.034,11,31,14.058333,24.5,7,23,10,0,10,42
7/1/14,0.018,0.019,22,18,12.61,21.3,6,20,NA,NA,NA,NA
7/2/14,0.031353,0.038,10,35,12.83913,20.9,5,19,NA,NA,NA,NA
7/3/14,0.023941,0.035,10,32,16.381818,24.4,9,23,NA,NA,NA,NA
7/4/14,0.02175,0.023,7,21,9.14375,20.6,1,19,NA,NA,NA,NA
7/5/14,0.026941,0.029,12,27,9.533333,22.1,21,21,NA,NA,NA,NA
7/6/14,0.036941,0.042,12,39,10.4,19.5,0,18,NA,NA,NA,NA
7/7/14,0.039765,0.05,10,46,14.030435,22.3,7,21,NA,NA,NA,NA
7/8/14,0.035882,0.048,9,44,15.573333,22.9,8,21,NA,NA,NA,NA
7/9/14,0.034529,0.041,10,38,14.895455,21.9,9,20,NA,NA,NA,NA
7/10/14,0.037529,0.043,12,40,9.218182,14.7,9,13,10.2,0,10.2,43
7/10/14,0.037529,0.043,12,40,9.218182,14.7,9,13,12.1,0,12.1,51
7/11/14,0.047588,0.06,10,67,11.340909,16.7,6,15,NA,NA,NA,NA
7/12/14,0.041353,0.051,11,47,13.983333,25.4,5,24,NA,NA,NA,NA
7/13/14,0.030176,0.035,12,32,7.9875,12.3,9,11,12.4,0,12.4,52
7/13/14,0.030176,0.035,12,32,7.9875,12.3,9,11,12.2,0,12.2,51
7/14/14,0.026882,0.038,10,35,16.777273,31.3,7,29,NA,NA,NA,NA
7/15/14,0.027588,0.035,8,32,17.285,26.2,6,25,NA,NA,NA,NA
7/16/14,0.029471,0.039,11,36,12.3375,21.3,22,20,8.7,0,8.7,36
7/16/14,0.029471,0.039,11,36,12.3375,21.3,22,20,7.8,0,7.8,33
7/17/14,0.027529,0.037,11,34,12.973913,21.6,23,20,NA,NA,NA,NA
7/18/14,0.037235,0.043,13,40,10.791667,20.4,5,19,NA,NA,NA,NA
7/19/14,0.036059,0.044,11,41,12.329167,29.3,4,27,10.8,0,10.8,45
7/20/14,0.034294,0.04,13,37,7.13913,15.3,6,14,NA,NA,NA,NA
7/21/14,0.039059,0.049,10,45,12.595833,27.4,6,25,NA,NA,NA,NA
7/22/14,0.034176,0.043,13,40,18.245,39.6,6,37,NA,NA,NA,NA
7/23/14,0.027647,0.032,13,30,14.434783,22.8,6,21,NA,NA,NA,NA
7/24/14,0.022176,0.026,9,24,9.233333,13.9,18,12,NA,NA,NA,NA
7/25/14,0.037294,0.054,12,50,12.354167,26.8,22,25,7.7,0,7.7,32
7/25/14,0.037294,0.054,12,50,12.354167,26.8,22,25,7.2,0,7.2,30
7/26/14,0.027059,0.033,12,31,16.408696,25.3,5,24,NA,NA,NA,NA
7/27/14,0.034176,0.037,11,34,9.095833,12.2,7,11,NA,NA,NA,NA
7/28/14,0.029471,0.041,11,38,11.325,31.2,6,29,4.9,0,4.9,20
7/28/14,0.029471,0.041,11,38,11.325,31.2,6,29,5,0,5,21
7/29/14,0.019471,0.027,12,25,8.55,12.9,19,11,NA,NA,NA,NA
7/30/14,0.024588,0.033,12,31,NA,NA,NA,NA,NA,NA,NA,NA
7/31/14,0.037,0.049,12,45,NA,NA,NA,NA,15.2,0,15.2,58
7/31/14,0.037,0.049,12,45,NA,NA,NA,NA,14.5,0,14.5,56
8/1/14,0.025353,0.033,10,31,NA,NA,NA,NA,NA,NA,NA,NA
8/2/14,0.034647,0.04,11,37,NA,NA,NA,NA,NA,NA,NA,NA
8/3/14,0.025235,0.033,10,31,NA,NA,NA,NA,8.3,0,8.3,35
8/3/14,0.025235,0.033,10,31,NA,NA,NA,NA,9.3,0,9.3,39
8/4/14,0.031059,0.044,12,41,NA,NA,NA,NA,NA,NA,NA,NA
8/5/14,0.044706,0.055,12,51,NA,NA,NA,NA,NA,NA,NA,NA
8/6/14,0.026529,0.034,12,31,NA,NA,NA,NA,10.2,0,10.2,43
8/6/14,0.026529,0.034,12,31,NA,NA,NA,NA,9.7,0,9.7,40
8/7/14,0.024765,0.029,9,27,NA,NA,NA,NA,NA,NA,NA,NA
8/8/14,0.020588,0.027,12,25,NA,NA,NA,NA,NA,NA,NA,NA
8/9/14,0.025529,0.035,14,32,NA,NA,NA,NA,7.9,0,7.9,33
8/10/14,0.036,0.048,12,44,NA,NA,NA,NA,11.3,0,11.3,47
8/11/14,0.026471,0.03,9,28,NA,NA,NA,NA,NA,NA,NA,NA
8/12/14,0.023647,0.029,20,27,NA,NA,NA,NA,5.7,0,5.7,24
8/13/14,0.029,0.033,12,31,NA,NA,NA,NA,NA,NA,NA,NA
8/14/14,0.030824,0.043,12,40,NA,NA,NA,NA,NA,NA,NA,NA
8/15/14,0.025412,0.04,12,37,NA,NA,NA,NA,7.2,0,7.2,30
8/15/14,0.025412,0.04,12,37,NA,NA,NA,NA,7,0,7,29
8/16/14,0.038941,0.055,11,51,NA,NA,NA,NA,NA,NA,NA,NA
8/17/14,0.028294,0.04,10,37,NA,NA,NA,NA,NA,NA,NA,NA
8/18/14,0.030588,0.039,11,36,NA,NA,NA,NA,7,0,7,29
8/19/14,0.043353,0.051,10,47,NA,NA,NA,NA,NA,NA,NA,NA
8/20/14,0.042824,0.053,10,49,NA,NA,NA,NA,NA,NA,NA,NA
8/21/14,0.037412,0.044,9,41,NA,NA,NA,NA,9.5,0,9.5,40
8/21/14,0.037412,0.044,9,41,NA,NA,NA,NA,8.4,0,8.4,35
8/22/14,0.031,0.037,10,34,NA,NA,NA,NA,NA,NA,NA,NA
8/23/14,0.012412,0.021,10,19,NA,NA,NA,NA,NA,NA,NA,NA
8/24/14,0.024353,0.034,11,31,NA,NA,NA,NA,5.7,0,5.7,24
8/24/14,0.024353,0.034,11,31,NA,NA,NA,NA,5.4,0,5.4,23
8/25/14,0.025765,0.043,12,40,NA,NA,NA,NA,NA,NA,NA,NA
8/26/14,0.034765,0.055,9,51,NA,NA,NA,NA,NA,NA,NA,NA
8/27/14,0.062813,0.079,11,129,13.141667,25.2,9,24,14,0,14,55
8/27/14,0.062813,0.079,11,129,13.141667,25.2,9,24,13.2,0,13.2,53
8/28/14,0.028824,0.037,11,34,1.961111,9,19,8,NA,NA,NA,NA
8/29/14,0.029353,0.042,12,39,3.08125,9.6,22,8,NA,NA,NA,NA
8/30/14,0.035882,0.041,11,38,4.720833,22.4,2,21,7.8,0,7.8,33
8/30/14,0.035882,0.041,11,38,4.720833,22.4,2,21,7.8,0,7.8,33
8/31/14,0.026529,0.034,10,31,2.965217,10.9,18,9,NA,NA,NA,NA
9/1/14,0.021706,0.035,10,32,4.808333,15.5,23,14,NA,NA,NA,NA
9/2/14,0.033824,0.044,11,41,6.078947,13.1,0,12,13.7,0,13.7,54
9/2/14,0.033824,0.044,11,41,6.078947,13.1,0,12,12.8,0,12.8,52
9/3/14,0.029,0.045,11,42,7.847368,29.8,23,27,NA,NA,NA,NA
9/4/14,0.043647,0.058,10,61,16.669565,33.9,8,31,NA,NA,NA,NA
9/5/14,0.029882,0.044,9,41,14.6,20.6,8,19,12.6,0,12.6,52
9/5/14,0.029882,0.044,9,41,14.6,20.6,8,19,12.1,0,12.1,51
9/6/14,0.035118,0.047,10,44,12.834783,24.8,19,23,NA,NA,NA,NA
9/7/14,0.024,0.031,11,29,6.5375,20.6,19,19,NA,NA,NA,NA
9/8/14,0.023,0.027,10,25,10.466667,19.7,6,18,5.8,0,5.8,24
9/8/14,0.023,0.027,10,25,10.466667,19.7,6,18,6.5,0,6.5,27
9/9/14,0.024765,0.028,11,26,7.68,14.1,6,13,NA,NA,NA,NA
9/10/14,0.027643,0.038,10,35,9.83913,17.1,6,16,NA,NA,NA,NA
9/11/14,0.030059,0.037,11,34,14.025,21.6,19,20,9,0,9,38
9/11/14,0.030059,0.037,11,34,14.025,21.6,19,20,9.5,0,9.5,40
9/12/14,0.026267,0.037,9,34,8.613043,14.2,21,13,NA,NA,NA,NA
9/13/14,0.012235,0.018,7,17,11.770833,17.5,16,16,NA,NA,NA,NA
9/14/14,0.019824,0.029,10,27,8.6125,17.8,20,16,3.9,0,3.9,16
9/14/14,0.019824,0.029,10,27,8.6125,17.8,20,16,5,0,5,21
9/15/14,0.024706,0.033,11,31,16.113043,33.3,21,31,NA,NA,NA,NA
9/16/14,0.023941,0.038,8,35,18.085,31.5,6,29,NA,NA,NA,NA
9/17/14,0.025412,0.04,10,37,18.116667,36.5,19,34,6.8,0,6.8,28
9/17/14,0.025412,0.04,10,37,18.116667,36.5,19,34,7,0,7,29
9/18/14,0.033529,0.044,9,41,20.686957,35.3,7,33,NA,NA,NA,NA
9/19/14,0.023588,0.03,11,28,8.604167,14.1,5,13,NA,NA,NA,NA
9/20/14,0.030588,0.038,10,35,10.420833,16.6,6,15,10.3,0,10.3,43
9/20/14,0.030588,0.038,10,35,10.420833,16.6,6,15,9.8,0,9.8,41
9/21/14,0.032529,0.037,10,34,10.443478,26.3,19,25,NA,NA,NA,NA
9/22/14,0.019294,0.023,9,21,7.979167,16.1,6,15,NA,NA,NA,NA
9/23/14,0.013294,0.025,9,23,13.195238,31,19,29,6.3,0,6.3,26
9/23/14,0.013294,0.025,9,23,13.195238,31,19,29,5.5,0,5.5,23
9/24/14,0.027235,0.031,11,29,13.882609,27.5,0,25,NA,NA,NA,NA
9/25/14,0.012765,0.015,7,14,5.791667,13.2,8,12,NA,NA,NA,NA
9/26/14,0.018824,0.037,10,34,13,35.8,20,33,8.1,0,8.1,34
9/27/14,0.022294,0.046,10,43,18.786667,43.6,21,41,NA,NA,NA,NA
9/28/14,0.035706,0.057,10,58,13.329167,29,0,27,NA,NA,NA,NA
9/29/14,0.012824,0.02,9,19,22.170833,32.2,11,30,16.5,0,16.5,60
9/29/14,0.012824,0.02,9,19,22.170833,32.2,11,30,16.1,0,16.1,59
9/30/14,0.025882,0.036,11,33,11.152632,23.5,5,22,NA,NA,NA,NA
10/1/14,0.023529,0.032,10,30,NA,NA,NA,NA,NA,NA,NA,NA
10/2/14,0.011235,0.019,9,18,NA,NA,NA,NA,4.2,0,4.2,18
10/2/14,0.011235,0.019,9,18,NA,NA,NA,NA,3.4,0,3.4,14
10/3/14,0.025824,0.029,11,27,NA,NA,NA,NA,NA,NA,NA,NA
10/4/14,0.022118,0.026,7,24,NA,NA,NA,NA,NA,NA,NA,NA
10/5/14,0.012824,0.024,10,22,NA,NA,NA,NA,9.9,0,9.9,41
10/5/14,0.012824,0.024,10,22,NA,NA,NA,NA,11.5,0,11.5,48
10/6/14,0.028941,0.034,10,31,NA,NA,NA,NA,NA,NA,NA,NA
10/7/14,0.030235,0.034,20,31,NA,NA,NA,NA,NA,NA,NA,NA
10/8/14,0.027647,0.037,9,34,NA,NA,NA,NA,NA,NA,NA,NA
10/9/14,0.024118,0.034,8,31,NA,NA,NA,NA,NA,NA,NA,NA
10/10/14,0.009118,0.014,21,13,NA,NA,NA,NA,NA,NA,NA,NA
10/11/14,0.008941,0.014,11,13,NA,NA,NA,NA,9.5,0,9.5,40
10/12/14,0.023,0.03,10,28,NA,NA,NA,NA,NA,NA,NA,NA
10/13/14,0.013176,0.019,8,18,NA,NA,NA,NA,NA,NA,NA,NA
10/14/14,0.026588,0.03,9,28,5.1,5.1,23,5,NA,NA,NA,NA
10/15/14,0.022294,0.024,18,22,9.126316,20.7,6,19,NA,NA,NA,NA
10/16/14,0.020235,0.03,9,28,NA,NA,NA,NA,NA,NA,NA,NA
10/17/14,0.020412,0.027,10,25,NA,NA,NA,NA,8,0,8,33
10/17/14,0.020412,0.027,10,25,NA,NA,NA,NA,7.4,0,7.4,31
10/18/14,0.017294,0.025,10,23,NA,NA,NA,NA,NA,NA,NA,NA
10/19/14,0.015941,0.028,10,26,NA,NA,NA,NA,NA,NA,NA,NA
10/20/14,0.017941,0.026,10,24,NA,NA,NA,NA,6.1,0,6.1,25
10/20/14,0.017941,0.026,10,24,NA,NA,NA,NA,6.1,0,6.1,25
10/21/14,0.020647,0.024,20,22,NA,NA,NA,NA,NA,NA,NA,NA
10/22/14,0.017824,0.019,18,18,NA,NA,NA,NA,NA,NA,NA,NA
10/23/14,0.019059,0.024,21,22,NA,NA,NA,NA,3.8,0,3.8,16
10/23/14,0.019059,0.024,21,22,NA,NA,NA,NA,3.2,0,3.2,13
10/24/14,0.018471,0.032,8,30,NA,NA,NA,NA,NA,NA,NA,NA
10/25/14,0.032176,0.039,9,36,NA,NA,NA,NA,NA,NA,NA,NA
10/26/14,0.020412,0.034,8,31,NA,NA,NA,NA,6.9,0,6.9,29
10/26/14,0.020412,0.034,8,31,NA,NA,NA,NA,6,0,6,25
10/27/14,0.012353,0.031,9,29,42.9,43.9,22,41,NA,NA,NA,NA
10/28/14,0.020176,0.025,20,23,34.316667,50.9,18,47,NA,NA,NA,NA
10/29/14,0.011471,0.024,9,22,23.4,45.7,6,42,0.5,0,0.5,2
10/30/14,0.008176,0.015,8,14,17.93,24.1,6,23,NA,NA,NA,NA
10/31/14,0.008588,0.015,23,14,17.970833,23.8,6,22,NA,NA,NA,NA
11/1/14,0.020176,0.021,14,19,8.6,15.8,0,14,4.1,0,4.1,17
11/1/14,0.020176,0.021,14,19,8.6,15.8,0,14,3.7,0,3.7,15
11/2/14,0.029294,0.032,13,30,5.521739,8.4,23,8,NA,NA,NA,NA
11/3/14,0.014,0.024,10,22,20.985714,46.9,17,43,NA,NA,NA,NA
11/4/14,0.015471,0.02,8,19,32.4875,41.4,17,39,10.9,0,10.9,45
11/4/14,0.015471,0.02,8,19,32.4875,41.4,17,39,10.3,0,10.3,43
11/5/14,0.009294,0.017,10,16,30.96087,41.8,9,39,NA,NA,NA,NA
11/6/14,0.006471,0.013,23,12,26.9875,38.9,0,36,NA,NA,NA,NA
11/7/14,0.016765,0.02,8,19,11.4,19.7,0,18,3.2,0,3.2,13
11/7/14,0.016765,0.02,8,19,11.4,19.7,0,18,3.4,0,3.4,14
11/8/14,0.014059,0.021,9,19,18.613043,29.1,6,27,NA,NA,NA,NA
11/9/14,0.008118,0.019,9,18,23.183333,34.6,19,32,NA,NA,NA,NA
11/10/14,0.007412,0.017,9,16,32.819048,51.4,10,48,16,0,16,59
11/10/14,0.007412,0.017,9,16,32.819048,51.4,10,48,15.4,0,15.4,58
11/11/14,0.013647,0.02,12,19,27.230435,32.9,7,30,NA,NA,NA,NA
11/12/14,0.016059,0.019,11,18,21.466667,31.3,10,29,NA,NA,NA,NA
11/13/14,0.011,0.019,7,18,18.166667,26.1,7,25,7.2,0,7.2,30
11/13/14,0.011,0.019,7,18,18.166667,26.1,7,25,7.2,0,7.2,30
11/14/14,0.013294,0.022,8,20,17.513043,31.5,19,29,NA,NA,NA,NA
11/15/14,0.014588,0.03,9,28,20.2125,39.2,22,37,NA,NA,NA,NA
11/16/14,0.012647,0.02,10,19,27.641667,38.7,2,36,15.5,0,15.5,58
11/16/14,0.012647,0.02,10,19,27.641667,38.7,2,36,15.3,0,15.3,58
11/17/14,0.009529,0.022,22,20,24.8,35.2,16,33,NA,NA,NA,NA
11/18/14,0.022647,0.026,8,24,11.995833,16,7,15,NA,NA,NA,NA
11/19/14,0.017765,0.022,8,20,20.473913,37.2,22,35,8.3,0,8.3,35
11/19/14,0.017765,0.022,8,20,20.473913,37.2,22,35,8.6,0,8.6,36
11/20/14,0.019824,0.022,20,20,23.682609,39.2,7,37,NA,NA,NA,NA
11/21/14,0.009455,0.025,7,23,19.204167,36.7,18,34,NA,NA,NA,NA
11/22/14,0.017765,0.021,10,19,28.633333,41.5,7,39,14.2,0,14.2,55
11/22/14,0.017765,0.021,10,19,28.633333,41.5,7,39,13.4,0,13.4,54
11/23/14,0.017824,0.03,23,28,30.2,47.6,18,44,NA,NA,NA,NA
11/24/14,0.021235,0.025,10,23,12.390476,23.8,8,22,NA,NA,NA,NA
11/25/14,0.007118,0.018,7,17,21.3,39.1,23,37,7.1,0,7.1,30
11/25/14,0.007118,0.018,7,17,21.3,39.1,23,37,6.4,0,6.4,27
11/26/14,0.007765,0.01,23,9,18.773913,37.3,0,35,NA,NA,NA,NA
11/27/14,0.011765,0.021,9,19,16.6625,29.7,22,27,NA,NA,NA,NA
11/28/14,0.013706,0.027,9,25,16.725,30.8,0,28,6.6,0,6.6,28
11/28/14,0.013706,0.027,9,25,16.725,30.8,0,28,6.4,0,6.4,27
11/29/14,0.007765,0.011,23,10,25.173913,35.9,4,33,NA,NA,NA,NA
11/30/14,0.014824,0.02,7,19,16.870833,34.1,17,32,NA,NA,NA,NA
12/1/14,0.013176,0.025,22,23,21.4,37.5,15,35,11.3,0,11.3,47
12/1/14,0.013176,0.025,22,23,21.4,37.5,15,35,11.4,0,11.4,48
12/2/14,0.003706,0.012,7,11,16.769565,28.7,15,26,NA,NA,NA,NA
12/3/14,0.005353,0.011,18,10,16.104167,26.7,2,25,NA,NA,NA,NA
12/4/14,0.012294,0.018,9,17,21.340909,32.6,18,30,4.1,0,4.1,17
12/4/14,0.012294,0.018,9,17,21.340909,32.6,18,30,11.8,0,11.8,49
12/5/14,0.001176,0.004,7,4,28.891304,33.5,20,31,NA,NA,NA,NA
12/6/14,0.006471,0.021,23,19,22.566667,29.2,0,27,NA,NA,NA,NA
12/7/14,0.026529,0.029,19,27,6.579167,14.3,18,13,12,0,12,50
12/7/14,0.026529,0.029,19,27,6.579167,14.3,18,13,5.1,0,5.1,21
12/8/14,0.009765,0.013,7,12,21.875,31.9,18,29,NA,NA,NA,NA
12/9/14,0.020588,0.024,22,22,13.104167,16.2,0,15,NA,NA,NA,NA
12/10/14,0.018882,0.022,7,20,7.745833,11.4,22,10,2.4,0,2.4,10
12/11/14,0.012765,0.019,22,18,18.147826,25,8,24,NA,NA,NA,NA
12/12/14,0.021824,0.025,8,23,19.541667,27.3,18,25,NA,NA,NA,NA
