,ozone,discover,clothes,ozone.1,headache,smoke,cough,chest pain,ozone.2,shoes,lung cancer,traffic,copd,ozone.3,code red,haze,shortness of breath,inhaler,ozone.4,air pollution,coughing,respiratory infection,smog,ozone.5,power plants,lung disease,arrhythmia,code orange,ozone.6,sulfate,no2,heart murmur,chest tightness,ozone.7,cardiovascular disease,irregular heartbeat,o3,snoring,ozone.8,tailpipe,organic carbon,nitrogen dioxide,rapid heart rate,ozone.9,asthma,rapid breathing,inhaler use,bronchitis,ozone.10,difficulty breathing,soot,throat irritation,chronic obstructive pulmonary disease,ozone.11,wheezing,air pollutant,wildfires,respiratory illness,ozone.12,premature death,bronchiolitis,black carbon,smoggy,ozone.13,asthma attack,particulate matter,pm2.5,air pollution alert,ozone.14,childhood asthma,elemental carbon,fine inhalable particles,fine particles,ozone.15,fine particulates,industrial pollution,lung irritation,n02,ozone.16,nitrogen oxides,oxides of nitrogen,traffic emission,particle pollution,ozone.17,particulate matter pollution,pediatric asthma,pm5,rapid pulse,ozone.18,traffic exposure
2008-02-13,7.468085106382979,16.60121212121212,46.821362799263355,17.015873015873016,19.396825396825395,24.047318611987375,31.498376330506947,11.762552160452282,2.6538461538461537,50.08950452850293,0.0,24.298421807747488,1.8168498168498168,29.025270758122744,42.53291536050157,30.90851735015773,0.0,0.0,30.146853146853147,17.142857142857142,24.550359712230218,0.0,18.33144411698028,28.39670514670515,17.78723404255319,0.0,0.0,0.0,27.388888888888893,0.0,0.0,0.0,0.0,28.11188811188811,0.0,0.0,0.0,22.04724409448819,26.35767195767196,0.0,20.5,0.0,0.0,31.12146892655367,28.7553488372093,0.0,,33.12658871377732,28.11188811188811,0.0,0.0,,0.0,26.479878146544817,0.0,,0.0,,30.146853146853147,,0.0,,,30.146853146853147,0.0,,0.0,,30.146853146853147,,,,,28.39670514670515,,,,,28.39670514670515,,,,,24.578483245149915,,,,,26.479878146544817,
2008-02-12,4.667553191489362,36.31515151515151,43.89502762430939,11.698412698412698,13.335317460317459,18.321766561514192,24.49873714594985,11.762552160452282,1.7692307692307692,58.72562599893447,4.696969696969697,18.43328550932568,0.0,19.350180505415164,0.0,20.605678233438486,0.0,0.0,20.0979020979021,17.142857142857142,24.550359712230218,19.090909090909093,18.33144411698028,18.604737854737856,0.0,0.0,0.0,0.0,17.944444444444446,0.0,0.0,0.0,0.0,18.74125874125874,0.0,0.0,0.0,22.04724409448819,19.261375661375663,29.0,0.0,0.0,0.0,20.296610169491526,56.260465116279065,0.0,,25.39705134722928,18.74125874125874,0.0,0.0,,0.0,17.348885682219017,0.0,,0.0,,20.0979020979021,,0.0,,,20.0979020979021,0.0,,0.0,,20.0979020979021,,,,,18.604737854737856,,,,,18.604737854737856,,,,,17.96119929453263,,,,,17.348885682219017,
2008-02-11,4.667553191489362,14.526060606060607,44.87047268262738,11.698412698412698,26.670634920634917,49.23974763406939,51.33068735341873,0.0,1.7692307692307692,50.08950452850293,4.696969696969697,19.271162123385942,1.8168498168498168,19.350180505415164,0.0,0.0,0.0,19.93791574279379,21.102797202797202,36.0,24.550359712230218,0.0,0.0,18.604737854737856,0.0,20.14,0.0,0.0,17.944444444444446,0.0,28.816666666666666,0.0,0.0,19.678321678321677,0.0,0.0,0.0,22.04724409448819,19.261375661375663,0.0,0.0,0.0,0.0,20.296610169491526,37.50697674418605,0.0,,16.56329435688866,19.678321678321677,0.0,0.0,,0.0,17.348885682219017,0.0,,16.09504132231405,,21.102797202797202,,0.0,,,21.102797202797202,0.0,,0.0,,21.102797202797202,,,,,18.604737854737856,,,,,18.604737854737856,,,,,17.96119929453263,,,,,17.348885682219017,
2008-02-10,15.86968085106383,26.976969696969697,55.600368324125235,37.22222222222222,21.82142857142857,40.0788643533123,30.33176979974743,0.0,6.192307692307692,71.67980820458178,3.757575757575758,10.892395982783357,0.0,61.67870036101083,0.0,50.22634069400631,0.0,0.0,66.32307692307693,0.0,82.24370503597123,32.45454545454545,0.0,31.334295334295337,0.0,0.0,0.0,0.0,30.222222222222225,29.654135338345867,0.0,0.0,0.0,61.84615384615384,0.0,0.0,0.0,37.480314960629926,47.64656084656085,0.0,0.0,0.0,0.0,66.30225988700565,125.02325581395348,0.0,,0.0,61.84615384615384,0.0,0.0,,0.0,29.219175885842557,0.0,,0.0,,66.32307692307693,,0.0,,,66.32307692307693,0.0,,0.0,,66.32307692307693,,,,,31.334295334295337,,,,,31.334295334295337,,,,,44.430335097001766,,,,,29.219175885842557,
2008-02-09,0.0,13.488484848484848,76.08471454880295,0.0,20.609126984126984,40.0788643533123,30.33176979974743,18.17848970251716,0.0,65.6345231752797,3.757575757575758,10.892395982783357,0.0,0.0,0.0,65.68059936908517,0.0,0.0,0.0,28.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.428571428571427,0.0,0.0,54.01574803149607,0.0,0.0,0.0,0.0,0.0,0.0,30.005581395348834,0.0,,26.50127097102186,0.0,0.0,34.358823529411765,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-02-08,5.601063829787234,42.54060606060606,51.698588090853285,12.761904761904763,14.547619047619047,60.69085173501576,54.83050694569728,12.831875084129763,2.6538461538461537,38.86254661694193,2.8181818181818183,20.946915351506455,0.0,20.55956678700361,0.0,21.89353312302839,0.0,21.184035476718403,22.107692307692307,18.857142857142858,0.0,0.0,0.0,20.563131313131315,0.0,0.0,0.0,22.840909090909093,19.833333333333336,19.460526315789476,31.849999999999998,0.0,0.0,20.615384615384613,0.0,0.0,0.0,0.0,21.28888888888889,32.05263157894737,0.0,0.0,0.0,23.002824858757062,31.25581395348837,0.0,,36.43924758515506,20.615384615384613,0.0,0.0,,0.0,19.175084175084177,0.0,,0.0,,22.107692307692307,,0.0,,,22.107692307692307,0.0,,0.0,,22.107692307692307,,,,,20.563131313131315,,,,,20.563131313131315,,,,,19.851851851851855,,,,,19.175084175084177,
2008-02-07,5.601063829787234,25.93939393939394,40.96869244935544,11.698412698412698,13.335317460317459,32.06309148264984,32.664982861266466,0.0,1.7692307692307692,55.27117741076185,0.0,14.24390243902439,1.8168498168498168,19.350180505415164,0.0,21.89353312302839,0.0,0.0,21.102797202797202,18.0,0.0,20.045454545454547,19.24801632282929,19.583934583934585,0.0,0.0,0.0,0.0,18.88888888888889,18.533834586466167,0.0,19.79381443298969,0.0,19.678321678321677,0.0,21.5,0.0,0.0,20.27513227513228,0.0,21.578947368421055,0.0,0.0,21.649717514124294,30.005581395348834,0.0,,0.0,19.678321678321677,0.0,0.0,,0.0,18.261984928651597,0.0,,0.0,,21.102797202797202,,0.0,,,21.102797202797202,21.5,,0.0,,21.102797202797202,,,,,19.583934583934585,,,,,19.583934583934585,,,,,18.90652557319224,,,,,18.261984928651597,
2008-02-06,4.667553191489362,24.901818181818182,74.13382443216697,11.698412698412698,19.396825396825395,49.23974763406939,44.33104816886163,0.0,1.7692307692307692,50.08950452850293,0.0,17.59540889526542,1.8168498168498168,19.350180505415164,0.0,41.21135646687697,0.0,19.93791574279379,21.102797202797202,18.0,24.550359712230218,0.0,0.0,19.583934583934585,54.297872340425535,0.0,0.0,0.0,18.88888888888889,36.140977443609025,0.0,18.804123711340207,0.0,19.678321678321677,0.0,0.0,0.0,0.0,20.27513227513228,0.0,0.0,0.0,0.0,20.296610169491526,18.753488372093024,0.0,,16.56329435688866,19.678321678321677,0.0,0.0,,0.0,18.261984928651597,0.0,,0.0,,21.102797202797202,,0.0,,,21.102797202797202,0.0,,0.0,,21.102797202797202,,,,,19.583934583934585,,,,,19.583934583934585,,,,,18.90652557319224,,,,,18.261984928651597,
2008-02-05,4.667553191489362,28.014545454545456,26.337016574585636,11.698412698412698,13.335317460317459,18.321766561514192,37.33140898430453,23.525104320904564,1.7692307692307692,44.907831646244006,1.878787878787879,20.1090387374462,0.0,19.350180505415164,42.53291536050157,20.605678233438486,17.894117647058824,0.0,20.0979020979021,0.0,24.550359712230218,0.0,0.0,18.604737854737856,0.0,0.0,0.0,0.0,17.944444444444446,17.607142857142858,0.0,18.804123711340207,0.0,18.74125874125874,0.0,0.0,0.0,22.04724409448819,19.261375661375663,0.0,0.0,0.0,0.0,20.296610169491526,28.7553488372093,0.0,,83.92069140823588,18.74125874125874,0.0,0.0,,0.0,17.348885682219017,0.0,,0.0,,20.0979020979021,,0.0,,,20.0979020979021,20.476190476190474,,0.0,,20.0979020979021,,,,,18.604737854737856,,,,,18.604737854737856,,,,,17.96119929453263,,,,,17.348885682219017,
2008-02-04,0.0,20.75151515151515,52.67403314917127,0.0,20.609126984126984,51.529968454258665,26.831950207468882,0.0,0.0,56.998401704848156,9.393939393939394,15.919655667144907,0.0,0.0,0.0,42.49921135646688,0.0,21.184035476718403,0.0,0.0,0.0,21.0,20.164588528678305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.007441860465114,0.0,,26.50127097102186,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-02-03,8.40159574468085,22.826666666666668,42.919582565991405,19.142857142857142,21.82142857142857,30.9179810725552,41.997835107342596,0.0,3.5384615384615383,74.27064464571124,3.757575757575758,12.568149210903874,0.0,31.44404332129964,0.0,33.48422712933754,0.0,0.0,34.16643356643357,0.0,41.735611510791365,0.0,0.0,31.334295334295337,29.02127659574468,0.0,0.0,0.0,30.222222222222225,29.654135338345867,0.0,0.0,0.0,31.860139860139856,0.0,0.0,0.0,0.0,32.44021164021164,48.8421052631579,0.0,0.0,0.0,33.82768361581921,31.25581395348837,0.0,,27.605490594814437,31.860139860139856,0.0,0.0,,0.0,29.219175885842557,24.01801801801802,,0.0,,34.16643356643357,,22.44871794871795,,,34.16643356643357,0.0,,0.0,,34.16643356643357,,,,,31.334295334295337,,,,,31.334295334295337,,,,,30.250440917107586,,,,,29.219175885842557,
2008-02-02,8.40159574468085,53.95393939393939,42.919582565991405,18.07936507936508,0.0,50.38485804416403,40.83122857658308,19.247812626194644,3.5384615384615383,40.58977091102823,0.0,5.02725968436155,0.0,30.234657039711195,33.22884012539185,32.19637223974763,0.0,0.0,33.16153846153846,0.0,0.0,0.0,0.0,30.355098605098608,29.02127659574468,0.0,38.550351288056206,0.0,29.277777777777782,0.0,0.0,0.0,0.0,30.92307692307692,31.428571428571427,0.0,33.39285714285714,0.0,31.42645502645503,0.0,0.0,0.0,0.0,32.47457627118644,61.261395348837205,0.0,,0.0,30.92307692307692,0.0,0.0,,0.0,28.306076639409977,0.0,,0.0,,33.16153846153846,,0.0,,,33.16153846153846,0.0,,0.0,,33.16153846153846,,,,,30.355098605098608,,,,,30.355098605098608,,,,,29.305114638447975,,,,,28.306076639409977,
2008-02-01,0.0,30.08969696969697,39.99324739103745,0.0,21.82142857142857,67.56151419558358,27.998556738228398,12.831875084129763,0.0,56.998401704848156,4.696969696969697,24.298421807747488,3.6336996336996337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.005395683453237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.460526315789476,0.0,0.0,0.0,0.0,20.952380952380953,23.547619047619044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.003720930232557,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-01-31,10.268617021276597,29.052121212121214,33.165131982811545,23.396825396825395,26.670634920634917,44.65930599369084,25.665343676709366,11.762552160452282,4.423076923076923,62.180074587107086,3.757575757575758,20.946915351506455,0.0,38.70036101083033,0.0,0.0,17.894117647058824,0.0,42.205594405594404,0.0,0.0,0.0,0.0,19.583934583934585,18.72340425531915,21.200000000000003,0.0,0.0,18.88888888888889,56.528195488721806,0.0,0.0,0.0,39.35664335664335,20.952380952380953,0.0,0.0,0.0,30.412698412698415,0.0,0.0,0.0,19.736842105263158,41.94632768361582,40.007441860465114,0.0,,17.66751398068124,39.35664335664335,0.0,0.0,,0.0,18.261984928651597,0.0,,0.0,,42.205594405594404,,13.865384615384615,,,42.205594405594404,0.0,,0.0,,42.205594405594404,,,,,19.583934583934585,,,,,19.583934583934585,,,,,28.35978835978836,,,,,18.261984928651597,
2008-01-30,0.0,16.60121212121212,53.64947820748926,0.0,13.335317460317459,25.192429022082013,18.665704492152265,0.0,0.0,56.998401704848156,4.696969696969697,17.59540889526542,0.0,0.0,21.266457680250785,20.605678233438486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.871194379391103,0.0,0.0,18.533834586466167,0.0,28.701030927835053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7553488372093,0.0,,16.56329435688866,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-01-29,4.667553191489362,16.60121212121212,46.821362799263355,11.698412698412698,25.458333333333332,30.9179810725552,12.832671838354683,11.762552160452282,1.7692307692307692,56.13478955780501,1.878787878787879,15.919655667144907,0.0,19.350180505415164,0.0,20.605678233438486,0.0,0.0,20.0979020979021,17.142857142857142,0.0,0.0,0.0,18.604737854737856,17.78723404255319,0.0,0.0,0.0,17.944444444444446,26.874060150375943,28.816666666666666,0.0,0.0,18.74125874125874,19.047619047619047,0.0,0.0,0.0,19.261375661375663,0.0,0.0,0.0,0.0,20.296610169491526,28.7553488372093,0.0,,25.39705134722928,18.74125874125874,0.0,0.0,,0.0,17.348885682219017,0.0,,0.0,,20.0979020979021,,0.0,,,20.0979020979021,0.0,,0.0,,20.0979020979021,,,,,18.604737854737856,,,,,18.604737854737856,,,,,17.96119929453263,,,,,17.348885682219017,
2008-01-28,4.667553191489362,16.60121212121212,42.919582565991405,11.698412698412698,19.396825396825395,30.9179810725552,12.832671838354683,23.525104320904564,1.7692307692307692,58.72562599893447,1.878787878787879,23.46054519368723,1.8168498168498168,19.350180505415164,21.266457680250785,20.605678233438486,0.0,0.0,21.102797202797202,0.0,77.33363309352518,0.0,19.24801632282929,19.583934583934585,0.0,0.0,0.0,0.0,18.88888888888889,18.533834586466167,0.0,18.804123711340207,0.0,19.678321678321677,0.0,0.0,0.0,23.1496062992126,20.27513227513228,0.0,0.0,0.0,19.736842105263158,20.296610169491526,38.75720930232558,0.0,,34.2308083375699,19.678321678321677,0.0,0.0,,0.0,18.261984928651597,0.0,,0.0,,21.102797202797202,,13.865384615384615,,,21.102797202797202,0.0,,0.0,,21.102797202797202,,,,,19.583934583934585,,,,,19.583934583934585,,,,,18.90652557319224,,,,,18.261984928651597,
2008-01-27,0.0,35.27757575757576,40.96869244935544,0.0,41.21825396825397,58.400630914826486,39.66462204582356,18.17848970251716,0.0,70.81619605753862,3.757575757575758,9.21664275466284,3.6336996336996337,0.0,0.0,32.19637223974763,0.0,0.0,0.0,0.0,39.280575539568346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.68041237113402,0.0,0.0,0.0,0.0,32.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.005581395348834,0.0,,26.50127097102186,0.0,0.0,0.0,,0.0,0.0,24.01801801801802,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-01-26,0.0,35.27757575757576,58.52670349907919,0.0,20.609126984126984,58.400630914826486,39.66462204582356,0.0,0.0,44.04421949920085,3.757575757575758,13.406025824964132,3.6336996336996337,0.0,0.0,48.9384858044164,0.0,31.1529933481153,0.0,0.0,0.0,0.0,0.0,29.375901875901878,0.0,0.0,0.0,0.0,28.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.275590551181104,30.412698412698415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,27.392977392977397,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,29.375901875901878,,,,,29.375901875901878,,,,,28.35978835978836,,,,,27.392977392977397,
2008-01-25,5.601063829787234,30.08969696969697,53.64947820748926,12.761904761904763,27.882936507936506,46.94952681388012,33.83158939202598,24.594427244582043,1.7692307692307692,44.907831646244006,0.0,18.43328550932568,4.542124542124542,20.55956678700361,0.0,21.89353312302839,19.0125,21.184035476718403,22.107692307692307,18.857142857142858,0.0,0.0,20.164588528678305,20.563131313131315,0.0,0.0,0.0,22.840909090909093,19.833333333333336,19.460526315789476,0.0,0.0,0.0,20.615384615384613,0.0,45.047619047619044,0.0,0.0,21.28888888888889,32.05263157894737,22.657894736842106,0.0,0.0,21.649717514124294,61.261395348837205,0.0,,17.66751398068124,20.615384615384613,0.0,0.0,,0.0,19.175084175084177,16.27027027027027,,17.789256198347108,,22.107692307692307,,0.0,,,22.107692307692307,0.0,,0.0,,22.107692307692307,,,,,20.563131313131315,,,,,20.563131313131315,,,,,19.851851851851855,,,,,19.175084175084177,
2008-01-24,5.601063829787234,17.63878787878788,30.238796807857582,11.698412698412698,26.670634920634917,25.192429022082013,39.66462204582356,0.0,1.7692307692307692,48.362280234416616,1.878787878787879,10.0545193687231,0.0,19.350180505415164,0.0,20.605678233438486,0.0,0.0,21.102797202797202,18.0,25.777877697841728,0.0,0.0,19.583934583934585,0.0,21.200000000000003,0.0,0.0,18.88888888888889,27.80075187969925,0.0,0.0,0.0,19.678321678321677,20.0,21.5,42.5,0.0,20.27513227513228,0.0,0.0,0.0,0.0,21.649717514124294,20.003720930232557,0.0,,17.66751398068124,19.678321678321677,0.0,0.0,,0.0,18.261984928651597,0.0,,16.94214876033058,,21.102797202797202,,0.0,,,21.102797202797202,0.0,,0.0,,21.102797202797202,,,,,19.583934583934585,,,,,19.583934583934585,,,,,18.90652557319224,,,,,18.261984928651597,
2008-01-23,7.468085106382979,14.526060606060607,34.14057704112953,17.015873015873016,26.670634920634917,37.78864353312302,31.498376330506947,0.0,2.6538461538461537,50.953116675546084,1.878787878787879,19.271162123385942,1.8168498168498168,29.025270758122744,0.0,41.21135646687697,0.0,0.0,31.151748251748252,18.0,0.0,0.0,0.0,29.375901875901878,18.72340425531915,0.0,0.0,0.0,28.333333333333336,0.0,0.0,19.79381443298969,0.0,29.048951048951047,0.0,0.0,0.0,0.0,26.35767195767196,0.0,0.0,0.0,0.0,31.12146892655367,28.7553488372093,0.0,,16.56329435688866,29.048951048951047,0.0,0.0,,0.0,27.392977392977397,0.0,,0.0,,31.151748251748252,,0.0,,,31.151748251748252,0.0,,0.0,,31.151748251748252,,,,,29.375901875901878,,,,,29.375901875901878,,,,,24.578483245149915,,,,,27.392977392977397,
2008-01-22,0.0,16.60121212121212,71.20748925721301,0.0,13.335317460317459,36.643533123028384,25.665343676709366,0.0,0.0,59.58923814597762,1.878787878787879,16.757532281205165,2.7252747252747254,0.0,21.266457680250785,20.605678233438486,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.604737854737856,0.0,0.0,23.627634660421545,0.0,17.944444444444446,17.607142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04724409448819,19.261375661375663,0.0,0.0,0.0,0.0,0.0,57.5106976744186,0.0,,16.56329435688866,0.0,0.0,20.823529411764707,,0.0,17.348885682219017,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,18.604737854737856,,,,,18.604737854737856,,,,,17.96119929453263,,,,,17.348885682219017,
2008-01-21,0.0,35.27757575757576,69.25659914057705,0.0,14.547619047619047,42.36908517350157,29.165163268987914,12.831875084129763,0.0,52.68034096963239,2.8181818181818183,10.0545193687231,0.0,0.0,0.0,23.181388012618296,0.0,0.0,0.0,0.0,0.0,21.954545454545457,0.0,0.0,20.595744680851062,0.0,0.0,0.0,0.0,0.0,33.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0,25.35433070866142,0.0,0.0,0.0,30.975,0.0,0.0,21.25395348837209,0.0,,18.771733604473816,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,15.185897435897436,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-01-20,0.0,48.766060606060606,50.723143032535305,0.0,0.0,29.772870662460562,30.33176979974743,0.0,0.0,63.90729888119339,0.0,15.081779053084649,0.0,0.0,0.0,32.19637223974763,0.0,0.0,0.0,0.0,0.0,0.0,30.24688279301746,30.355098605098608,0.0,0.0,0.0,0.0,29.277777777777782,0.0,0.0,30.68041237113402,0.0,0.0,0.0,0.0,0.0,0.0,31.42645502645503,0.0,0.0,0.0,0.0,0.0,30.005581395348834,0.0,,26.50127097102186,0.0,0.0,0.0,,0.0,28.306076639409977,24.01801801801802,,0.0,,0.0,,0.0,,,0.0,33.785714285714285,,0.0,,0.0,,,,,30.355098605098608,,,,,30.355098605098608,,,,,29.305114638447975,,,,,28.306076639409977,
2008-01-19,15.86968085106383,35.27757575757576,70.23204419889504,36.15873015873016,0.0,28.627760252365924,29.165163268987914,18.17848970251716,6.192307692307692,59.58923814597762,3.757575757575758,15.081779053084649,3.6336996336996337,60.46931407942239,0.0,32.19637223974763,0.0,61.05986696230599,65.31818181818181,0.0,40.50809352517986,0.0,30.24688279301746,60.710197210197215,0.0,0.0,0.0,0.0,58.555555555555564,0.0,0.0,28.701030927835053,0.0,60.90909090909091,0.0,0.0,0.0,0.0,62.85291005291006,0.0,0.0,0.0,0.0,64.94915254237289,58.76093023255814,0.0,,26.50127097102186,60.90909090909091,0.0,0.0,,0.0,56.61215327881995,0.0,,0.0,,65.31818181818181,,0.0,,,65.31818181818181,0.0,,0.0,,65.31818181818181,,,,,60.710197210197215,,,,,60.710197210197215,,,,,58.61022927689595,,,,,56.61215327881995,
2008-01-18,5.601063829787234,42.54060606060606,34.14057704112953,12.761904761904763,29.095238095238095,41.22397476340693,27.998556738228398,12.831875084129763,2.6538461538461537,50.08950452850293,2.8181818181818183,22.622668579626975,0.0,20.55956678700361,22.595611285266457,21.89353312302839,0.0,0.0,22.107692307692307,0.0,0.0,0.0,0.0,20.563131313131315,0.0,0.0,0.0,0.0,19.833333333333336,0.0,0.0,0.0,27.490909090909092,20.615384615384613,0.0,0.0,22.26190476190476,0.0,21.28888888888889,32.05263157894737,0.0,0.0,0.0,23.002824858757062,0.0,0.0,,18.771733604473816,20.615384615384613,0.0,0.0,,0.0,19.175084175084177,16.27027027027027,,17.789256198347108,,22.107692307692307,,0.0,,,22.107692307692307,0.0,,0.0,,22.107692307692307,,,,,20.563131313131315,,,,,20.563131313131315,,,,,19.851851851851855,,,,,19.175084175084177,
2008-01-17,0.0,28.014545454545456,52.67403314917127,0.0,25.458333333333332,30.9179810725552,31.498376330506947,0.0,0.0,42.316995205114544,0.0,24.298421807747488,0.0,0.0,0.0,20.605678233438486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.583934583934585,0.0,0.0,0.0,0.0,18.88888888888889,17.607142857142858,0.0,19.79381443298969,0.0,0.0,0.0,0.0,0.0,0.0,20.27513227513228,0.0,20.5,0.0,19.736842105263158,0.0,57.5106976744186,0.0,,25.39705134722928,0.0,0.0,0.0,,0.0,18.261984928651597,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,19.583934583934585,,,,,19.583934583934585,,,,,18.90652557319224,,,,,18.261984928651597,
2008-01-16,5.601063829787234,29.052121212121214,79.01104972375691,11.698412698412698,13.335317460317459,44.65930599369084,12.832671838354683,11.762552160452282,1.7692307692307692,53.543953116675546,0.0,24.298421807747488,0.0,19.350180505415164,0.0,0.0,0.0,0.0,21.102797202797202,18.0,0.0,0.0,19.24801632282929,19.583934583934585,0.0,0.0,0.0,0.0,18.88888888888889,18.533834586466167,0.0,0.0,0.0,19.678321678321677,0.0,0.0,0.0,23.1496062992126,20.27513227513228,0.0,0.0,0.0,0.0,21.649717514124294,40.007441860465114,0.0,,0.0,19.678321678321677,0.0,0.0,,0.0,18.261984928651597,0.0,,0.0,,21.102797202797202,,13.865384615384615,,,21.102797202797202,0.0,,0.0,,21.102797202797202,,,,,19.583934583934585,,,,,19.583934583934585,,,,,18.90652557319224,,,,,18.261984928651597,
2008-01-15,5.601063829787234,22.826666666666668,53.64947820748926,11.698412698412698,20.609126984126984,19.46687697160883,12.832671838354683,23.525104320904564,1.7692307692307692,46.63505594033031,4.696969696969697,21.784791965566715,1.8168498168498168,19.350180505415164,0.0,20.605678233438486,0.0,21.184035476718403,21.102797202797202,0.0,25.777877697841728,0.0,0.0,19.583934583934585,0.0,21.200000000000003,24.871194379391103,0.0,18.88888888888889,37.067669172932334,0.0,0.0,0.0,19.678321678321677,0.0,0.0,0.0,23.1496062992126,20.27513227513228,0.0,0.0,0.0,0.0,21.649717514124294,18.753488372093024,0.0,,25.39705134722928,19.678321678321677,0.0,0.0,,0.0,18.261984928651597,0.0,,0.0,,21.102797202797202,,0.0,,,21.102797202797202,0.0,,0.0,,21.102797202797202,,,,,19.583934583934585,,,,,19.583934583934585,,,,,18.90652557319224,,,,,18.261984928651597,
2008-01-14,0.0,32.164848484848484,45.84591774094537,0.0,13.335317460317459,70.99684542586749,0.0,0.0,0.0,57.86201385189131,4.696969696969697,24.298421807747488,1.8168498168498168,0.0,0.0,0.0,17.894117647058824,0.0,0.0,18.0,25.777877697841728,0.0,0.0,19.583934583934585,0.0,0.0,24.871194379391103,0.0,18.88888888888889,0.0,0.0,19.79381443298969,0.0,0.0,0.0,0.0,0.0,0.0,20.27513227513228,0.0,0.0,0.0,0.0,0.0,48.75906976744186,0.0,,17.66751398068124,0.0,0.0,0.0,,0.0,18.261984928651597,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,19.583934583934585,,,,,19.583934583934585,,,,,18.90652557319224,,,,,18.261984928651597,
2008-01-13,8.40159574468085,61.2169696969697,48.77225291589933,19.142857142857142,21.82142857142857,61.8359621451104,41.997835107342596,19.247812626194644,3.5384615384615383,69.95258391049546,0.0,8.378766140602583,0.0,31.44404332129964,35.8871473354232,0.0,0.0,0.0,34.16643356643357,0.0,41.735611510791365,0.0,0.0,31.334295334295337,0.0,0.0,0.0,0.0,30.222222222222225,0.0,0.0,0.0,0.0,31.860139860139856,0.0,0.0,0.0,0.0,32.44021164021164,0.0,0.0,0.0,0.0,33.82768361581921,0.0,0.0,,0.0,31.860139860139856,0.0,0.0,,0.0,29.219175885842557,0.0,,0.0,,34.16643356643357,,0.0,,,34.16643356643357,0.0,,0.0,,34.16643356643357,,,,,31.334295334295337,,,,,31.334295334295337,,,,,30.250440917107586,,,,,29.219175885842557,
